"County
Number","District
Number","School
Number",County Name,District Name,School Name,Enrollment,"Number
tested","Percent
tested",Verbal,Critical reading,Math,Writing,Total,Total scores above 1500,Percent scores above 1500,Total scores above 1000,Percent scores above 1000
39,68593,3930310,SAN JOAQUIN,MANTECA UNIFIED,SIERRA HIGH,389,151,38.82,466,NA,485,NA,951,NA,NA,63,16.2
39,68593,3930328,SAN JOAQUIN,MANTECA UNIFIED,MANTECA COMMUNITY DAY (7-12),6,0,0,0,NA,0,NA,0,NA,NA,0,0
39,68593,3930385,SAN JOAQUIN,MANTECA UNIFIED,HERITAGE FAMILY ACADEMY,141,0,0,0,NA,0,NA,0,NA,NA,0,0
39,68593,3932001,SAN JOAQUIN,MANTECA UNIFIED,EAST UNION HIGH,388,139,35.82,462,NA,480,NA,942,NA,NA,54,13.92
39,68593,3935103,SAN JOAQUIN,MANTECA UNIFIED,MANTECA HIGH,320,88,27.5,479,NA,495,NA,974,NA,NA,37,11.56
39,68593,3935111,SAN JOAQUIN,MANTECA UNIFIED,CALLA HIGH (CONT.),47,0,0,0,NA,0,NA,0,NA,NA,0,0
39,68619,3930435,SAN JOAQUIN,NEW HOPE ELEMENTARY,NEW HOPE CHARTER,78,3,3.85,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,68627,6119309,SAN JOAQUIN,NEW JERUSALEM ELEMENTARY,DELTA CHARTER HIGH SCHOOL,2,0,0,0,NA,0,NA,0,NA,NA,0,0
39,68650,3930419,SAN JOAQUIN,RIPON UNIFIED,RIPON COMMUNITY DAY,1,0,0,0,NA,0,NA,0,NA,NA,0,0
39,68650,3935756,SAN JOAQUIN,RIPON UNIFIED,RIPON HIGH,165,66,40,496,NA,498,NA,994,NA,NA,35,21.21
39,68676,3930211,SAN JOAQUIN,STOCKTON CITY UNIFIED,STOCKTON UNIFIED ALTER./CONT.,57,6,10.53,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,68676,3930427,SAN JOAQUIN,STOCKTON CITY UNIFIED,WEBER INSTITUTE FOR APPLIED SCIENCE,157,0,0,0,NA,0,NA,0,NA,NA,0,0
39,68676,3932100,SAN JOAQUIN,STOCKTON CITY UNIFIED,EDISON SENIOR HIGH,382,116,30.37,427,NA,460,NA,887,NA,NA,31,8.12
39,68676,3932654,SAN JOAQUIN,STOCKTON CITY UNIFIED,FRANKLIN SENIOR HIGH,363,119,32.78,408,NA,426,NA,834,NA,NA,26,7.16
39,68676,3937406,SAN JOAQUIN,STOCKTON CITY UNIFIED,STAGG SENIOR HIGH,448,137,30.58,444,NA,468,NA,912,NA,NA,45,10.04
39,68676,6095236,SAN JOAQUIN,STOCKTON CITY UNIFIED,WALTON DEVELOPMENT CENTER,21,0,0,0,NA,0,NA,0,NA,NA,0,0
39,68676,6104368,SAN JOAQUIN,STOCKTON CITY UNIFIED,DISTRICT SPECIAL ED,2,0,0,0,NA,0,NA,0,NA,NA,0,0
39,75499,3930302,SAN JOAQUIN,TRACY JOINT UNIFIED,WEST (MERRILL F.) HIGH,513,206,40.16,474,NA,499,NA,973,NA,NA,97,18.91
39,75499,3930393,SAN JOAQUIN,TRACY JOINT UNIFIED,WILLOW,2,0,0,0,NA,0,NA,0,NA,NA,0,0
39,75499,3937976,SAN JOAQUIN,TRACY JOINT UNIFIED,DUNCAN-RUSSELL CONTINUATION,102,0,0,0,NA,0,NA,0,NA,NA,0,0
39,75499,3938008,SAN JOAQUIN,TRACY JOINT UNIFIED,TRACY HIGH,422,138,32.7,483,NA,500,NA,983,NA,NA,62,14.69
40,10405,4030078,SAN LUIS OBISPO,SAN LUIS OBISPO CO. OFF. OF ED,JUVENILE COURT/COMMUNITY,42,0,0,0,NA,0,NA,0,NA,NA,0,0
40,10405,6106769,SAN LUIS OBISPO,SAN LUIS OBISPO CO. OFF. OF ED,SPECIAL EDUCATION,32,0,0,0,NA,0,NA,0,NA,NA,0,0
40,32276,4035903,SAN LUIS OBISPO,SAN LUIS OBISPO CO CYA DIST,ROMERO (MARIE C.) HIGH,197,0,0,0,NA,0,NA,0,NA,NA,0,0
40,68700,4030102,SAN LUIS OBISPO,ATASCADERO UNIFIED,WEST MALL ALTERNATIVE,30,0,0,0,NA,0,NA,0,NA,NA,0,0
40,68700,4030151,SAN LUIS OBISPO,ATASCADERO UNIFIED,WESTSIDE CONTINUATION HIGH,45,0,0,0,NA,0,NA,0,NA,NA,0,0
40,68700,4030755,SAN LUIS OBISPO,ATASCADERO UNIFIED,ATASCADERO HIGH,389,152,39.07,537,NA,539,NA,1076,NA,NA,115,29.56
40,68759,4030557,SAN LUIS OBISPO,LUCIA MAR UNIFIED,ARROYO GRANDE HIGH,676,237,35.06,523,NA,530,NA,1053,NA,NA,141,20.86
40,68759,4033205,SAN LUIS OBISPO,LUCIA MAR UNIFIED,LOPEZ CONTINUATION HIGH,80,0,0,0,NA,0,NA,0,NA,NA,0,0
40,68809,4030045,SAN LUIS OBISPO,SAN LUIS COASTAL UNIFIED,PACIFIC BEACH CONT. HIGH,40,0,0,0,NA,0,NA,0,NA,NA,0,0
40,68809,4034807,SAN LUIS OBISPO,SAN LUIS COASTAL UNIFIED,MORRO BAY HIGH,210,88,41.9,540,NA,569,NA,1109,NA,NA,68,32.38
40,68809,4036703,SAN LUIS OBISPO,SAN LUIS COASTAL UNIFIED,SAN LUIS OBISPO HIGH,335,182,54.33,543,NA,561,NA,1104,NA,NA,138,41.19
40,68833,4030227,SAN LUIS OBISPO,SHANDON JOINT UNIFIED,SHANDON HIGH (COMMUNITY DAY),1,0,0,0,NA,0,NA,0,NA,NA,0,0
40,68833,4037008,SAN LUIS OBISPO,SHANDON JOINT UNIFIED,SHANDON HIGH,16,4,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,68841,4030128,SAN LUIS OBISPO,TEMPLETON UNIFIED,EAGLE CANYON HIGH (CONT.),4,0,0,0,NA,0,NA,0,NA,NA,0,0
40,68841,4030185,SAN LUIS OBISPO,TEMPLETON UNIFIED,TEMPLETON INDEPENDENT STUDY HIGH,80,0,0,0,NA,0,NA,0,NA,NA,0,0
40,68841,4037701,SAN LUIS OBISPO,TEMPLETON UNIFIED,TEMPLETON HIGH,165,70,42.42,525,NA,521,NA,1046,NA,NA,44,26.67
40,75457,4030193,SAN LUIS OBISPO,PASO ROBLES JOINT UNIFIED,GRIZZLY CHALLENGE CHARTER,19,0,0,0,NA,0,NA,0,NA,NA,0,0
40,75457,4030235,SAN LUIS OBISPO,PASO ROBLES JOINT UNIFIED,PASO ROBLES INDEPENDENT STUDY CENTE,30,0,0,0,NA,0,NA,0,NA,NA,0,0
40,75457,4035754,SAN LUIS OBISPO,PASO ROBLES JOINT UNIFIED,PASO ROBLES HIGH,405,156,38.52,502,NA,509,NA,1011,NA,NA,78,19.26
40,75457,4035762,SAN LUIS OBISPO,PASO ROBLES JOINT UNIFIED,LIBERTY HIGH (CONT.),18,0,0,0,NA,0,NA,0,NA,NA,0,0
40,75465,4030144,SAN LUIS OBISPO,COAST UNIFIED,LEFFINGWELL CONT. HIGH,11,0,0,0,NA,0,NA,0,NA,NA,0,0
40,75465,4032009,SAN LUIS OBISPO,COAST UNIFIED,COAST UNION HIGH,82,36,43.9,537,NA,540,NA,1077,NA,NA,28,34.15
41,10413,4130076,SAN MATEO,SAN MATEO CO. OFF. OF EDUCATIO,JUVENILE HALL/COMMUNITY,46,0,0,0,NA,0,NA,0,NA,NA,0,0
41,10413,6069363,SAN MATEO,SAN MATEO CO. OFF. OF EDUCATIO,SPECIAL EDUCATION,86,0,0,0,NA,0,NA,0,NA,NA,0,0
41,68890,4130027,SAN MATEO,CABRILLO UNIFIED,PILARCITOS HIGH (CONT.),17,0,0,0,NA,0,NA,0,NA,NA,0,0
41,68890,4132817,SAN MATEO,CABRILLO UNIFIED,HALF MOON BAY HIGH,309,155,50.16,552,NA,548,NA,1100,NA,NA,113,36.57
41,68924,4133393,SAN MATEO,JEFFERSON UNION HIGH,JEFFERSON HIGH,255,79,30.98,416,NA,435,NA,851,NA,NA,15,5.88
41,68924,4135075,SAN MATEO,JEFFERSON UNION HIGH,OCEANA HIGH,162,72,44.44,479,NA,515,NA,994,NA,NA,35,21.6
41,68924,4137535,SAN MATEO,JEFFERSON UNION HIGH,TERRA NOVA HIGH,332,159,47.89,498,NA,534,NA,1032,NA,NA,84,25.3
41,68924,4137592,SAN MATEO,JEFFERSON UNION HIGH,THORNTON HIGH (CONT),12,0,0,0,NA,0,NA,0,NA,NA,0,0
41,68924,4137790,SAN MATEO,JEFFERSON UNION HIGH,WESTMOOR HIGH,380,131,34.47,461,NA,523,NA,984,NA,NA,64,16.84
41,68940,4135331,SAN MATEO,LA HONDA-PESCADERO UNIFIED,PESCADERO HIGH,20,7,35,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,69005,4130100,SAN MATEO,REDWOOD CITY ELEMENTARY,AURORA HIGH,6,0,0,0,NA,0,NA,0,NA,NA,0,0
41,69047,4130092,SAN MATEO,SAN MATEO UNION HIGH,SAN MATEO UNION HIGH COMMUNITY DAY,4,0,0,0,NA,0,NA,0,NA,NA,0,0
41,69047,4130217,SAN MATEO,SAN MATEO UNION HIGH,ARAGON HIGH,352,222,63.07,535,NA,568,NA,1103,NA,NA,157,44.6
41,69047,4130472,SAN MATEO,SAN MATEO UNION HIGH,BURLINGAME HIGH,280,204,72.86,503,NA,551,NA,1054,NA,NA,128,45.71
41,69047,4130738,SAN MATEO,SAN MATEO UNION HIGH,CAPUCHINO HIGH,251,99,39.44,459,NA,472,NA,931,NA,NA,37,14.74
41,69047,4133070,SAN MATEO,SAN MATEO UNION HIGH,HILLSDALE HIGH,248,131,52.82,506,NA,548,NA,1054,NA,NA,84,33.87
41,69047,4134557,SAN MATEO,SAN MATEO UNION HIGH,MILLS HIGH,363,260,71.63,516,NA,565,NA,1081,NA,NA,180,49.59
41,69047,4135265,SAN MATEO,SAN MATEO UNION HIGH,PENINSULA HIGH (CONT.),115,11,9.57,502,NA,553,NA,1055,NA,NA,6,5.22
41,69047,4136370,SAN MATEO,SAN MATEO UNION HIGH,SAN MATEO HIGH,337,178,52.82,519,NA,575,NA,1094,NA,NA,122,36.2
41,69062,4130084,SAN MATEO,SEQUOIA UNION HIGH,SEQUOIA DISTRICT COMMUNITY DAY,2,0,0,0,NA,0,NA,0,NA,NA,0,0
41,69062,4130993,SAN MATEO,SEQUOIA UNION HIGH,CARLMONT HIGH,271,175,64.58,511,NA,535,NA,1046,NA,NA,113,41.7
41,69062,4133716,SAN MATEO,SEQUOIA UNION HIGH,MENLO-ATHERTON HIGH,342,210,61.4,543,NA,557,NA,1100,NA,NA,137,40.06
41,69062,4135687,SAN MATEO,SEQUOIA UNION HIGH,REDWOOD HIGH (CONT.),52,2,3.85,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,69062,4136693,SAN MATEO,SEQUOIA UNION HIGH,SEQUOIA HIGH,276,101,36.59,486,NA,512,NA,998,NA,NA,50,18.12
41,69062,4138053,SAN MATEO,SEQUOIA UNION HIGH,WOODSIDE HIGH,348,170,48.85,490,NA,500,NA,990,NA,NA,83,23.85
41,69070,4130324,SAN MATEO,SOUTH SAN FRANCISCO UNIFIED,BADEN HIGH (CONT.),11,0,0,0,NA,0,NA,0,NA,NA,0,0
41,69070,4132551,SAN MATEO,SOUTH SAN FRANCISCO UNIFIED,EL CAMINO HIGH,355,159,44.79,456,NA,495,NA,951,NA,NA,58,16.34
41,69070,4137279,SAN MATEO,SOUTH SAN FRANCISCO UNIFIED,SOUTH SAN FRANCISCO HIGH,310,129,41.61,461,NA,506,NA,967,NA,NA,55,17.74
42,10421,4230157,SANTA BARBARA,SANTA BARBARA CO. OFF. OF EDUC,JUVENILE HALL/COMMUNITY,91,0,0,0,NA,0,NA,0,NA,NA,0,0
42,10421,6069223,SANTA BARBARA,SANTA BARBARA CO. OFF. OF EDUC,SPECIAL EDUCATION,32,0,0,0,NA,0,NA,0,NA,NA,0,0
42,69146,4230181,SANTA BARBARA,CARPINTERIA UNIFIED,FOOTHILL ALTERNATIVE HIGH,7,0,0,0,NA,0,NA,0,NA,NA,0,0
42,69146,4230587,SANTA BARBARA,CARPINTERIA UNIFIED,CARPINTERIA SENIOR HIGH,187,75,40.11,497,NA,504,NA,1001,NA,NA,40,21.39
42,69146,4230595,SANTA BARBARA,CARPINTERIA UNIFIED,RINCON HIGH (CONT.),22,0,0,0,NA,0,NA,0,NA,NA,0,0
42,69229,4230454,SANTA BARBARA,LOMPOC UNIFIED,CABRILLO SENIOR HIGH,270,104,38.52,525,NA,523,NA,1048,NA,NA,68,25.19
42,69229,4233029,SANTA BARBARA,LOMPOC UNIFIED,MAPLE HIGH (CONT.),45,0,0,0,NA,0,NA,0,NA,NA,0,0
42,69229,4233060,SANTA BARBARA,LOMPOC UNIFIED,LOMPOC SENIOR HIGH,327,87,26.61,488,NA,497,NA,985,NA,NA,39,11.93
42,69286,4230090,SANTA BARBARA,SANTA BARBARA HIGH,LAS ALTURAS HIGH (CONT.),6,0,0,0,NA,0,NA,0,NA,NA,0,0
42,69286,4230140,SANTA BARBARA,SANTA BARBARA HIGH,DOS PUEBLOS CONTINUATION HIGH,3,0,0,0,NA,0,NA,0,NA,NA,0,0
42,69286,4230165,SANTA BARBARA,SANTA BARBARA HIGH,SAN MARCOS CONTINUATION HIGH,9,0,0,0,NA,0,NA,0,NA,NA,0,0
42,69286,4231726,SANTA BARBARA,SANTA BARBARA HIGH,DOS PUEBLOS SENIOR HIGH,464,236,50.86,539,NA,572,NA,1111,NA,NA,166,35.78
42,69286,4232690,SANTA BARBARA,SANTA BARBARA HIGH,LA CUESTA CONTINUATION HIGH,48,1,2.08,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,69286,4235230,SANTA BARBARA,SANTA BARBARA HIGH,SAN MARCOS SENIOR HIGH,450,212,47.11,545,NA,559,NA,1104,NA,NA,153,34
42,69286,4235727,SANTA BARBARA,SANTA BARBARA HIGH,SANTA BARBARA SENIOR HIGH,481,211,43.87,545,NA,550,NA,1095,NA,NA,143,29.73
42,69310,4231452,SANTA BARBARA,SANTA MARIA JOINT UNION HIGH,DELTA HIGH (CONT.),94,0,0,0,NA,0,NA,0,NA,NA,0,0
42,69310,4234613,SANTA BARBARA,SANTA MARIA JOINT UNION HIGH,RIGHETTI (ERNEST) HIGH,564,185,32.8,492,NA,512,NA,1004,NA,NA,95,16.84
42,69310,4236030,SANTA BARBARA,SANTA MARIA JOINT UNION HIGH,SANTA MARIA HIGH,670,125,18.66,425,NA,474,NA,899,NA,NA,34,5.07
42,69328,4230074,SANTA BARBARA,SANTA YNEZ VALLEY UNION HIGH,REFUGIO HIGH (CONT.),17,0,0,0,NA,0,NA,0,NA,NA,0,0
42,69328,4236345,SANTA BARBARA,SANTA YNEZ VALLEY UNION HIGH,SANTA YNEZ VALLEY UNION HIGH,244,105,43.03,537,NA,532,NA,1069,NA,NA,70,28.69
42,75010,4230173,SANTA BARBARA,CUYAMA JOINT UNIFIED,SIERRA MADRE HIGH (CONT.),1,0,0,0,NA,0,NA,0,NA,NA,0,0
42,75010,4231205,SANTA BARBARA,CUYAMA JOINT UNIFIED,CUYAMA VALLEY HIGH,16,10,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,10439,4330254,SANTA CLARA,SANTA CLARA CO. OFF. OF EDUCAT,JUVENILE HALL,141,0,0,0,NA,0,NA,0,NA,NA,0,0
43,10439,4330320,SANTA CLARA,SANTA CLARA CO. OFF. OF EDUCAT,COUNTY COMMUNITY,110,0,0,0,NA,0,NA,0,NA,NA,0,0
43,10439,4330577,SANTA CLARA,SANTA CLARA CO. OFF. OF EDUCAT,FOUNDRY,11,0,0,0,NA,0,NA,0,NA,NA,0,0
43,10439,4330650,SANTA CLARA,SANTA CLARA CO. OFF. OF EDUCAT,TEENAGE PARENT PROGRAM,3,0,0,0,NA,0,NA,0,NA,NA,0,0
43,69401,4330239,SANTA CLARA,CAMPBELL UNION HIGH,LEIGH HIGH,417,217,52.04,521,NA,541,NA,1062,NA,NA,154,36.93
43,69401,4330759,SANTA CLARA,CAMPBELL UNION HIGH,BLACKFORD HIGH (CONT.),114,0,0,0,NA,0,NA,0,NA,NA,0,0
43,69401,4330866,SANTA CLARA,CAMPBELL UNION HIGH,BRANHAM HIGH,142,45,31.69,471,NA,474,NA,945,NA,NA,18,12.68
43,69401,4331955,SANTA CLARA,CAMPBELL UNION HIGH,DEL MAR HIGH,313,112,35.78,502,NA,530,NA,1032,NA,NA,64,20.45
43,69401,4336137,SANTA CLARA,CAMPBELL UNION HIGH,PROSPECT HIGH,317,148,46.69,507,NA,533,NA,1040,NA,NA,84,26.5
43,69401,4338505,SANTA CLARA,CAMPBELL UNION HIGH,WESTMONT HIGH,317,142,44.79,524,NA,545,NA,1069,NA,NA,88,27.76
43,69427,4330015,SANTA CLARA,EAST SIDE UNION HIGH,YERBA BUENA HIGH,401,128,31.92,433,NA,506,NA,939,NA,NA,45,11.22
43,69427,4330023,SANTA CLARA,EAST SIDE UNION HIGH,SANTA TERESA HIGH,511,251,49.12,501,NA,512,NA,1013,NA,NA,132,25.83
43,69427,4330031,SANTA CLARA,EAST SIDE UNION HIGH,INDEPENDENCE HIGH,930,372,40,453,NA,500,NA,953,NA,NA,146,15.7
43,69427,4330312,SANTA CLARA,EAST SIDE UNION HIGH,PHOENIX HIGH (CONT.),45,0,0,0,NA,0,NA,0,NA,NA,0,0
43,69427,4330346,SANTA CLARA,EAST SIDE UNION HIGH,GENESIS HIGH (CONT.),45,0,0,0,NA,0,NA,0,NA,NA,0,0
43,69427,4330353,SANTA CLARA,EAST SIDE UNION HIGH,PEGASUS HIGH (CONT.),93,0,0,0,NA,0,NA,0,NA,NA,0,0
43,69427,4330361,SANTA CLARA,EAST SIDE UNION HIGH,APOLLO HIGH (CONT.),68,0,0,0,NA,0,NA,0,NA,NA,0,0
43,69427,4330551,SANTA CLARA,EAST SIDE UNION HIGH,ALTERNATIVE PLACEMENT ACADEMY COMMU,24,0,0,0,NA,0,NA,0,NA,NA,0,0
43,69427,4332318,SANTA CLARA,EAST SIDE UNION HIGH,FOOTHILL HIGH (CONT.),280,21,7.5,538,NA,522,NA,1060,NA,NA,16,5.71
43,69427,4332995,SANTA CLARA,EAST SIDE UNION HIGH,HILL (ANDREW P.) HIGH,514,208,40.47,422,NA,475,NA,897,NA,NA,59,11.48
43,69427,4333639,SANTA CLARA,EAST SIDE UNION HIGH,LICK (JAMES) HIGH,289,89,30.8,395,NA,419,NA,814,NA,NA,11,3.81
43,69427,4334900,SANTA CLARA,EAST SIDE UNION HIGH,MT. PLEASANT HIGH,471,238,50.53,446,NA,478,NA,924,NA,NA,82,17.41
43,69427,4335204,SANTA CLARA,EAST SIDE UNION HIGH,OAK GROVE HIGH,565,274,48.5,459,NA,487,NA,946,NA,NA,117,20.71
43,69427,4335428,SANTA CLARA,EAST SIDE UNION HIGH,OVERFELT (WILLIAM C.) HIGH,387,129,33.33,420,NA,459,NA,879,NA,NA,38,9.82
43,69427,4335907,SANTA CLARA,EAST SIDE UNION HIGH,PIEDMONT HILLS HIGH,434,242,55.76,481,NA,527,NA,1008,NA,NA,126,29.03
43,69427,4337903,SANTA CLARA,EAST SIDE UNION HIGH,SILVER CREEK HIGH,533,296,55.53,447,NA,503,NA,950,NA,NA,119,22.33
43,69468,4330569,SANTA CLARA,FREMONT UNION HIGH,COMMUNITY DAY,1,0,0,0,NA,0,NA,0,NA,NA,0,0
43,69468,4331799,SANTA CLARA,FREMONT UNION HIGH,CUPERTINO HIGH,364,220,60.44,531,NA,609,NA,1140,NA,NA,155,42.58
43,69468,4332474,SANTA CLARA,FREMONT UNION HIGH,FREMONT HIGH,343,172,50.15,462,NA,530,NA,992,NA,NA,87,25.36
43,69468,4333316,SANTA CLARA,FREMONT UNION HIGH,HOMESTEAD HIGH,413,270,65.38,545,NA,604,NA,1149,NA,NA,211,51.09
43,69468,4334421,SANTA CLARA,FREMONT UNION HIGH,LYNBROOK HIGH,404,344,85.15,577,NA,662,NA,1239,NA,NA,307,75.99
43,69468,4334462,SANTA CLARA,FREMONT UNION HIGH,MONTA VISTA HIGH,516,462,89.53,588,NA,664,NA,1252,NA,NA,427,82.75
43,69484,4332839,SANTA CLARA,GILROY UNIFIED,GILROY HIGH,467,172,36.83,480,NA,480,NA,960,NA,NA,71,15.2
43,69484,4334850,SANTA CLARA,GILROY UNIFIED,MT. MADONNA HIGH (CONT.),11,0,0,0,NA,0,NA,0,NA,NA,0,0
43,69534,4334371,SANTA CLARA,LOS GATOS-SARATOGA JOINT UNION,LOS GATOS HIGH,341,264,77.42,564,NA,588,NA,1152,NA,NA,208,61
43,69534,4337762,SANTA CLARA,LOS GATOS-SARATOGA JOINT UNION,SARATOGA HIGH,320,288,90,593,NA,640,NA,1233,NA,NA,261,81.56
43,69583,4333951,SANTA CLARA,MORGAN HILL UNIFIED,LIVE OAK HIGH,615,227,36.91,523,NA,550,NA,1073,NA,NA,149,24.23
43,69583,4334488,SANTA CLARA,MORGAN HILL UNIFIED,CENTRAL HIGH (CONT.),41,0,0,0,NA,0,NA,0,NA,NA,0,0
43,69609,4330486,SANTA CLARA,MOUNTAIN VIEW-LOS ALTOS UNION,MOFFETT HIGH (ALTER.),20,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,69609,4334116,SANTA CLARA,MOUNTAIN VIEW-LOS ALTOS UNION,LOS ALTOS HIGH,298,211,70.81,544,NA,588,NA,1132,NA,NA,154,51.68
43,69609,4334728,SANTA CLARA,MOUNTAIN VIEW-LOS ALTOS UNION,MOUNTAIN VIEW HIGH,319,222,69.59,553,NA,589,NA,1142,NA,NA,175,54.86
43,69609,4334736,SANTA CLARA,MOUNTAIN VIEW-LOS ALTOS UNION,ALTA VISTA HIGH (CONT.),40,0,0,0,NA,0,NA,0,NA,NA,0,0
43,69641,4332904,SANTA CLARA,PALO ALTO UNIFIED,GUNN (HENRY M.) HIGH,370,352,95.14,593,NA,649,NA,1242,NA,NA,312,84.32
43,69641,4335782,SANTA CLARA,PALO ALTO UNIFIED,PALO ALTO HIGH,376,322,85.64,612,NA,640,NA,1252,NA,NA,288,76.6
43,69641,6048375,SANTA CLARA,PALO ALTO UNIFIED,PACKARD CHILDREN'S HOSPITAL/STANFOR,4,0,0,0,NA,0,NA,0,NA,NA,0,0
43,69666,4330080,SANTA CLARA,SAN JOSE UNIFIED,GUNDERSON HIGH,238,90,37.82,440,NA,476,NA,916,NA,NA,26,10.92
43,69666,4330411,SANTA CLARA,SAN JOSE UNIFIED,COMMUNITY CAREER ACADEMY (CONT.),3,0,0,0,NA,0,NA,0,NA,NA,0,0
43,69666,4330429,SANTA CLARA,SAN JOSE UNIFIED,GUNDERSON PLUS (CONT.),24,0,0,0,NA,0,NA,0,NA,NA,0,0
43,69666,4330445,SANTA CLARA,SAN JOSE UNIFIED,WILLOW GLEN PLUS (CONT.),27,0,0,0,NA,0,NA,0,NA,NA,0,0
43,69666,4330452,SANTA CLARA,SAN JOSE UNIFIED,PIONEER PLUS (CONT.),1,0,0,0,NA,0,NA,0,NA,NA,0,0
43,69666,4330460,SANTA CLARA,SAN JOSE UNIFIED,LELAND PLUS (CONT.),19,0,0,0,NA,0,NA,0,NA,NA,0,0
43,69666,4330478,SANTA CLARA,SAN JOSE UNIFIED,SAN JOSE HIGH ACADEMY PLUS (CONT.),27,0,0,0,NA,0,NA,0,NA,NA,0,0
43,69666,4330502,SANTA CLARA,SAN JOSE UNIFIED,LIBERTY HIGH (ALTERNATIVE),73,0,0,0,NA,0,NA,0,NA,NA,0,0
43,69666,4330593,SANTA CLARA,SAN JOSE UNIFIED,MIDDLE COLLEGE HIGH,50,0,0,0,NA,0,NA,0,NA,NA,0,0
43,69666,4332110,SANTA CLARA,SAN JOSE UNIFIED,BROADWAY HIGH (CONT.),36,0,0,0,NA,0,NA,0,NA,NA,0,0
43,69666,4333522,SANTA CLARA,SAN JOSE UNIFIED,LELAND HIGH,414,322,77.78,551,NA,601,NA,1152,NA,NA,247,59.66
43,69666,4333795,SANTA CLARA,SAN JOSE UNIFIED,LINCOLN (ABRAHAM) HIGH,369,176,47.7,511,NA,502,NA,1013,NA,NA,91,24.66
43,69666,4335949,SANTA CLARA,SAN JOSE UNIFIED,PIONEER HIGH,266,149,56.02,499,NA,513,NA,1012,NA,NA,78,29.32
43,69666,4337200,SANTA CLARA,SAN JOSE UNIFIED,SAN JOSE HIGH ACADEMY,170,78,45.88,492,NA,512,NA,1004,NA,NA,40,23.53
43,69666,4338950,SANTA CLARA,SAN JOSE UNIFIED,WILLOW GLEN HIGH,267,97,36.33,483,NA,492,NA,975,NA,NA,50,18.73
43,69674,4330122,SANTA CLARA,SANTA CLARA UNIFIED,SANTA CLARA HIGH,338,155,45.86,484,NA,509,NA,993,NA,NA,73,21.6
43,69674,4330247,SANTA CLARA,SANTA CLARA UNIFIED,WILSON ALTERN. (K-12),138,2,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,69674,4338406,SANTA CLARA,SANTA CLARA UNIFIED,NEW VALLEY CONTINUATION HIGH,74,0,0,0,NA,0,NA,0,NA,NA,0,0
43,69674,4338802,SANTA CLARA,SANTA CLARA UNIFIED,WILCOX (ADRIAN) HIGH,386,224,58.03,463,NA,518,NA,981,NA,NA,101,26.17
43,73387,4330536,SANTA CLARA,MILPITAS UNIFIED,MILPITAS COMMUNITY DAY,1,0,0,0,NA,0,NA,0,NA,NA,0,0
43,73387,4331039,SANTA CLARA,MILPITAS UNIFIED,CALAVERAS HILLS CONTINUATION H,124,2,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,73387,4334470,SANTA CLARA,MILPITAS UNIFIED,MILPITAS HIGH,648,332,51.23,476,NA,530,NA,1006,NA,NA,171,26.39
44,10447,4430146,SANTA CRUZ,SANTA CRUZ CO. OFF. OF EDUCATI,JUVENILE HALL/COMMUNITY,109,0,0,0,NA,0,NA,0,NA,NA,0,0
44,10447,4430252,SANTA CRUZ,SANTA CRUZ CO. OFF. OF EDUCATI,PACIFIC COLLEGIATE,6,7,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,10447,6069397,SANTA CRUZ,SANTA CRUZ CO. OFF. OF EDUCATI,SPECIAL EDUCATION,2,0,0,0,NA,0,NA,0,NA,NA,0,0
44,32276,4430013,SANTA CRUZ,SANTA CRUZ CO CYA DIST,BEN LOMOND YOUTH CONSERVATION CAMP,7,0,0,0,NA,0,NA,0,NA,NA,0,0
44,69799,4430203,SANTA CRUZ,PAJARO VALLEY JOINT UNIFIED,PAJARO VALLEY COMMUNITY DAY,15,0,0,0,NA,0,NA,0,NA,NA,0,0
44,69799,4430229,SANTA CRUZ,PAJARO VALLEY JOINT UNIFIED,PACIFIC COAST CHARTER,18,1,5.56,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,69799,4430245,SANTA CRUZ,PAJARO VALLEY JOINT UNIFIED,ACADEMIC/VOCATIONAL INSTITUTE,28,0,0,0,NA,0,NA,0,NA,NA,0,0
44,69799,4430518,SANTA CRUZ,PAJARO VALLEY JOINT UNIFIED,APTOS HIGH,489,229,46.83,512,NA,519,NA,1031,NA,NA,130,26.58
44,69799,4437794,SANTA CRUZ,PAJARO VALLEY JOINT UNIFIED,RENAISSANCE HIGH (CONT.),49,0,0,0,NA,0,NA,0,NA,NA,0,0
44,69799,4437901,SANTA CRUZ,PAJARO VALLEY JOINT UNIFIED,WATSONVILLE HIGH,610,143,23.44,412,NA,442,NA,854,NA,NA,31,5.08
44,69807,4430179,SANTA CRUZ,SAN LORENZO VALLEY UNIFIED,SLVUSD CHARTER,26,0,0,0,NA,0,NA,0,NA,NA,0,0
